MU: 7.430923e-01 7.077554e-01 -9.411518e-01 7.634681e-01 1.202121e+00 
algo,mean,variance,S,tail
gl,2.547846e-01,9.041521e-01,5,6.000000e-02
nv,3.483198e-01,1.336155e-01,5,6.000000e-02
gl,2.545108e-01,8.961406e-01,5,6.000000e-02
nv,3.472606e-01,1.332105e-01,5,6.000000e-02
gl,2.605037e-01,9.447763e-01,5,6.000000e-02
nv,3.471639e-01,1.329844e-01,5,6.000000e-02
gl,2.589888e-01,9.361610e-01,5,6.000000e-02
nv,3.478976e-01,1.327950e-01,5,6.000000e-02
gl,2.579373e-01,9.277487e-01,5,6.000000e-02
nv,3.464200e-01,1.325060e-01,5,6.000000e-02
gl,2.578156e-01,9.199710e-01,5,6.000000e-02
nv,3.458719e-01,1.328333e-01,5,6.000000e-02
gl,2.566187e-01,9.117746e-01,5,6.000000e-02
nv,3.464639e-01,1.330211e-01,5,6.000000e-02
gl,2.550039e-01,9.038534e-01,5,6.000000e-02
nv,3.468949e-01,1.333232e-01,5,6.000000e-02
gl,2.545240e-01,8.967082e-01,5,6.000000e-02
nv,3.460704e-01,1.328134e-01,5,6.000000e-02
gl,2.530470e-01,8.889972e-01,5,6.000000e-02
nv,3.480459e-01,1.332640e-01,5,6.000000e-02
gl,2.526711e-01,8.819614e-01,5,6.000000e-02
nv,3.475893e-01,1.334082e-01,5,6.000000e-02
gl,2.512221e-01,8.745183e-01,5,6.000000e-02
nv,3.487846e-01,1.339235e-01,5,6.000000e-02
gl,2.517577e-01,8.696632e-01,5,6.000000e-02
nv,3.495470e-01,1.341602e-01,5,6.000000e-02
gl,2.510185e-01,8.625658e-01,5,6.000000e-02
nv,3.495991e-01,1.339790e-01,5,6.000000e-02
gl,2.493669e-01,8.555188e-01,5,6.000000e-02
nv,3.488044e-01,1.336897e-01,5,6.000000e-02
gl,2.480011e-01,8.485740e-01,5,6.000000e-02
nv,3.488769e-01,1.338932e-01,5,6.000000e-02
gl,2.465055e-01,8.417275e-01,5,6.000000e-02
nv,3.480230e-01,1.335191e-01,5,6.000000e-02
gl,2.486169e-01,8.405386e-01,5,6.000000e-02
nv,3.486873e-01,1.339837e-01,5,6.000000e-02
gl,2.473281e-01,8.340313e-01,5,6.000000e-02
nv,3.486636e-01,1.337794e-01,5,6.000000e-02
gl,2.466015e-01,8.277129e-01,5,6.000000e-02
nv,3.484078e-01,1.335204e-01,5,6.000000e-02
gl,2.480718e-01,8.270779e-01,5,6.000000e-02
nv,3.476265e-01,1.330416e-01,5,6.000000e-02
gl,2.475628e-01,8.209175e-01,5,6.000000e-02
nv,3.494091e-01,1.337781e-01,5,6.000000e-02
gl,2.475546e-01,8.161039e-01,5,6.000000e-02
nv,3.487897e-01,1.334539e-01,5,6.000000e-02
gl,2.472388e-01,8.100232e-01,5,6.000000e-02
nv,3.485045e-01,1.331827e-01,5,6.000000e-02
gl,2.459437e-01,8.038964e-01,5,6.000000e-02
nv,3.480243e-01,1.328086e-01,5,6.000000e-02
gl,2.447116e-01,7.978649e-01,5,6.000000e-02
nv,3.486310e-01,1.329164e-01,5,6.000000e-02
gl,2.433649e-01,7.919634e-01,5,6.000000e-02
nv,3.495239e-01,1.329229e-01,5,6.000000e-02
gl,2.420470e-01,7.861268e-01,5,6.000000e-02
nv,3.488935e-01,1.325953e-01,5,6.000000e-02
gl,2.409117e-01,7.803583e-01,5,6.000000e-02
nv,3.492927e-01,1.326996e-01,5,6.000000e-02
gl,2.443911e-01,7.971254e-01,5,6.000000e-02
nv,3.500720e-01,1.330853e-01,5,6.000000e-02
gl,2.473786e-01,8.140162e-01,5,6.000000e-02
nv,3.488417e-01,1.329401e-01,5,6.000000e-02
gl,2.465169e-01,8.083039e-01,5,6.000000e-02
nv,3.480142e-01,1.327268e-01,5,6.000000e-02
gl,2.472589e-01,8.034175e-01,5,6.000000e-02
nv,3.478775e-01,1.331079e-01,5,6.000000e-02
gl,2.456521e-01,7.978629e-01,5,6.000000e-02
nv,3.473754e-01,1.329545e-01,5,6.000000e-02
gl,2.459099e-01,7.942585e-01,5,6.000000e-02
nv,3.466682e-01,1.329124e-01,5,6.000000e-02
gl,2.447898e-01,7.888110e-01,5,6.000000e-02
nv,3.458668e-01,1.325035e-01,5,6.000000e-02
gl,2.434916e-01,7.833737e-01,5,6.000000e-02
nv,3.465748e-01,1.327062e-01,5,6.000000e-02
gl,2.422751e-01,7.780050e-01,5,6.000000e-02
nv,3.455713e-01,1.326078e-01,5,6.000000e-02
gl,2.412926e-01,7.727646e-01,5,6.000000e-02
nv,3.462960e-01,1.330101e-01,5,6.000000e-02
gl,2.401738e-01,7.675772e-01,5,6.000000e-02
nv,3.458903e-01,1.330840e-01,5,6.000000e-02
gl,2.390774e-01,7.624189e-01,5,6.000000e-02
nv,3.454989e-01,1.329745e-01,5,6.000000e-02
gl,2.381339e-01,7.575373e-01,5,6.000000e-02
nv,3.458347e-01,1.332943e-01,5,6.000000e-02
gl,2.371551e-01,7.524766e-01,5,6.000000e-02
nv,3.459666e-01,1.334228e-01,5,6.000000e-02
gl,2.365232e-01,7.475645e-01,5,6.000000e-02
nv,3.458922e-01,1.334257e-01,5,6.000000e-02
gl,2.351054e-01,7.427727e-01,5,6.000000e-02
nv,3.451071e-01,1.330598e-01,5,6.000000e-02
gl,2.346553e-01,7.383075e-01,5,6.000000e-02
nv,3.453365e-01,1.330514e-01,5,6.000000e-02
gl,2.339345e-01,7.335606e-01,5,6.000000e-02
nv,3.461074e-01,1.328314e-01,5,6.000000e-02
gl,2.329496e-01,7.288608e-01,5,6.000000e-02
nv,3.471522e-01,1.333519e-01,5,6.000000e-02
gl,2.334416e-01,7.263310e-01,5,6.000000e-02
nv,3.467189e-01,1.331662e-01,5,6.000000e-02
gl,2.328457e-01,7.217307e-01,5,6.000000e-02
nv,3.454846e-01,1.331156e-01,5,6.000000e-02
gl,2.319826e-01,7.171857e-01,5,6.000000e-02
nv,3.445824e-01,1.330731e-01,5,6.000000e-02
gl,2.318369e-01,7.135694e-01,5,6.000000e-02
nv,3.468921e-01,1.339270e-01,5,6.000000e-02
gl,2.314418e-01,7.092867e-01,5,6.000000e-02
