MU: -4.169320e-01 7.828803e-01 1.603717e+00 -1.630652e+00 -1.912616e+00 
algo,mean,variance,S,tail
nv,3.033991e-02,1.908258e-02,5,1.500000e-01
gl,2.025378e-02,7.458439e-02,5,1.500000e-01
nv,3.009900e-02,1.891579e-02,5,1.500000e-01
gl,2.010259e-02,7.391445e-02,5,1.500000e-01
nv,2.983045e-02,1.875317e-02,5,1.500000e-01
gl,1.995384e-02,7.325651e-02,5,1.500000e-01
nv,3.031857e-02,1.908779e-02,5,1.500000e-01
gl,1.981684e-02,7.261036e-02,5,1.500000e-01
nv,3.005142e-02,1.892672e-02,5,1.500000e-01
gl,1.965392e-02,7.197590e-02,5,1.500000e-01
nv,2.979614e-02,1.876797e-02,5,1.500000e-01
gl,1.953748e-02,7.135147e-02,5,1.500000e-01
nv,2.985983e-02,1.870790e-02,5,1.500000e-01
gl,1.940662e-02,7.073827e-02,5,1.500000e-01
nv,2.960466e-02,1.855398e-02,5,1.500000e-01
gl,1.927843e-02,7.013518e-02,5,1.500000e-01
nv,2.938385e-02,1.840178e-02,5,1.500000e-01
gl,1.924046e-02,6.955134e-02,5,1.500000e-01
nv,2.958958e-02,1.847000e-02,5,1.500000e-01
gl,1.931679e-02,6.901629e-02,5,1.500000e-01
nv,2.937647e-02,1.832081e-02,5,1.500000e-01
gl,1.917894e-02,6.844313e-02,5,1.500000e-01
nv,2.914150e-02,1.817469e-02,5,1.500000e-01
gl,1.908633e-02,6.788106e-02,5,1.500000e-01
nv,2.890719e-02,1.803099e-02,5,1.500000e-01
gl,1.897891e-02,6.732606e-02,5,1.500000e-01
nv,2.867311e-02,1.788972e-02,5,1.500000e-01
gl,1.885060e-02,6.678050e-02,5,1.500000e-01
nv,2.844000e-02,1.775079e-02,5,1.500000e-01
gl,1.888087e-02,6.626742e-02,5,1.500000e-01
nv,2.834024e-02,1.762745e-02,5,1.500000e-01
gl,1.886102e-02,6.574770e-02,5,1.500000e-01
nv,2.812048e-02,1.749234e-02,5,1.500000e-01
gl,1.872322e-02,6.522787e-02,5,1.500000e-01
nv,2.855556e-02,1.761639e-02,5,1.500000e-01
gl,1.864237e-02,6.471549e-02,5,1.500000e-01
nv,2.917126e-02,1.822699e-02,5,1.500000e-01
gl,1.862438e-02,6.421959e-02,5,1.500000e-01
nv,2.898633e-02,1.809094e-02,5,1.500000e-01
gl,1.850883e-02,6.372314e-02,5,1.500000e-01
nv,2.876209e-02,1.795703e-02,5,1.500000e-01
gl,1.842324e-02,6.323417e-02,5,1.500000e-01
nv,2.854177e-02,1.782506e-02,5,1.500000e-01
gl,1.830198e-02,6.275309e-02,5,1.500000e-01
nv,2.840473e-02,1.769904e-02,5,1.500000e-01
gl,1.820055e-02,6.227913e-02,5,1.500000e-01
nv,2.896598e-02,1.827612e-02,5,1.500000e-01
gl,1.817374e-02,6.181354e-02,5,1.500000e-01
nv,2.877556e-02,1.814411e-02,5,1.500000e-01
gl,1.805177e-02,6.135394e-02,5,1.500000e-01
nv,2.858522e-02,1.801376e-02,5,1.500000e-01
gl,1.799444e-02,6.090088e-02,5,1.500000e-01
nv,2.837393e-02,1.788621e-02,5,1.500000e-01
gl,1.786963e-02,6.045487e-02,5,1.500000e-01
