MU: 5.242907e-01 -4.717385e-01 -1.095709e+00 8.719267e-01 7.834958e-01 
algo,mean,variance,S,tail
gl,4.264728e-01,3.493654e+00,5,5.000000e-02
nv,4.772655e-01,1.417880e-01,5,5.000000e-02
gl,4.278056e-01,3.486607e+00,5,5.000000e-02
nv,4.773383e-01,1.416338e-01,5,5.000000e-02
gl,4.260418e-01,3.463171e+00,5,5.000000e-02
nv,4.770690e-01,1.416107e-01,5,5.000000e-02
gl,5.215094e-01,1.653126e+01,5,5.000000e-02
nv,4.772910e-01,1.415752e-01,5,5.000000e-02
gl,5.188204e-01,1.641907e+01,5,5.000000e-02
nv,4.771190e-01,1.417477e-01,5,5.000000e-02
gl,5.190915e-01,1.631452e+01,5,5.000000e-02
nv,4.770528e-01,1.415142e-01,5,5.000000e-02
gl,5.170672e-01,1.620558e+01,5,5.000000e-02
nv,4.762010e-01,1.417117e-01,5,5.000000e-02
gl,5.155315e-01,1.609827e+01,5,5.000000e-02
nv,4.756705e-01,1.417753e-01,5,5.000000e-02
gl,5.208824e-01,1.604449e+01,5,5.000000e-02
nv,4.771118e-01,1.417806e-01,5,5.000000e-02
gl,5.183655e-01,1.593934e+01,5,5.000000e-02
nv,4.768699e-01,1.416071e-01,5,5.000000e-02
gl,5.159889e-01,1.583554e+01,5,5.000000e-02
nv,4.759972e-01,1.416076e-01,5,5.000000e-02
gl,5.139346e-01,1.573291e+01,5,5.000000e-02
nv,4.764928e-01,1.416285e-01,5,5.000000e-02
gl,5.155416e-01,1.564289e+01,5,5.000000e-02
nv,4.754451e-01,1.412972e-01,5,5.000000e-02
gl,5.161909e-01,1.554560e+01,5,5.000000e-02
nv,4.742094e-01,1.411543e-01,5,5.000000e-02
gl,5.148261e-01,1.544737e+01,5,5.000000e-02
nv,4.743388e-01,1.411009e-01,5,5.000000e-02
gl,5.139804e-01,1.535018e+01,5,5.000000e-02
nv,4.748302e-01,1.411970e-01,5,5.000000e-02
gl,5.123201e-01,1.525364e+01,5,5.000000e-02
nv,4.739526e-01,1.411019e-01,5,5.000000e-02
gl,5.098238e-01,1.515872e+01,5,5.000000e-02
nv,4.740777e-01,1.409418e-01,5,5.000000e-02
gl,5.088264e-01,1.506718e+01,5,5.000000e-02
nv,4.732201e-01,1.409775e-01,5,5.000000e-02
gl,5.076263e-01,1.497418e+01,5,5.000000e-02
nv,4.727127e-01,1.407345e-01,5,5.000000e-02
gl,5.065751e-01,1.488283e+01,5,5.000000e-02
nv,4.728951e-01,1.407003e-01,5,5.000000e-02
gl,5.040168e-01,1.479256e+01,5,5.000000e-02
nv,4.728002e-01,1.406315e-01,5,5.000000e-02
gl,5.026641e-01,1.470327e+01,5,5.000000e-02
nv,4.722802e-01,1.403871e-01,5,5.000000e-02
gl,5.008918e-01,1.461484e+01,5,5.000000e-02
nv,4.736192e-01,1.407052e-01,5,5.000000e-02
gl,4.987142e-01,1.452756e+01,5,5.000000e-02
nv,4.739063e-01,1.408635e-01,5,5.000000e-02
