MU: 1.370581e+00 2.569893e+00 -2.103890e+00 4.645965e-01 1.885569e+00 
algo,mean,variance,S,tail
nv,5.116129e-05,1.356935e-06,5,3.000000e-01
gl,2.116666e-04,3.183098e-06,5,3.000000e-01
nv,5.083333e-05,1.348248e-06,5,3.000000e-01
gl,2.106377e-04,3.163058e-06,5,3.000000e-01
nv,5.050955e-05,1.339672e-06,5,3.000000e-01
gl,2.095960e-04,3.143219e-06,5,3.000000e-01
nv,5.018987e-05,1.331203e-06,5,3.000000e-01
gl,2.092393e-04,3.123764e-06,5,3.000000e-01
nv,4.987421e-05,1.322841e-06,5,3.000000e-01
gl,2.080533e-04,3.104459e-06,5,3.000000e-01
nv,4.956250e-05,1.314584e-06,5,3.000000e-01
gl,2.070403e-04,3.085345e-06,5,3.000000e-01
nv,4.925466e-05,1.306429e-06,5,3.000000e-01
gl,2.062204e-04,3.066430e-06,5,3.000000e-01
nv,4.895062e-05,1.298374e-06,5,3.000000e-01
gl,2.054376e-04,3.047741e-06,5,3.000000e-01
nv,4.865031e-05,1.290419e-06,5,3.000000e-01
gl,2.044643e-04,3.029320e-06,5,3.000000e-01
nv,4.835366e-05,1.282560e-06,5,3.000000e-01
gl,2.042555e-04,3.012096e-06,5,3.000000e-01
nv,4.806061e-05,1.274796e-06,5,3.000000e-01
gl,2.032702e-04,2.994110e-06,5,3.000000e-01
nv,4.777108e-05,1.267126e-06,5,3.000000e-01
gl,2.031009e-04,2.976750e-06,5,3.000000e-01
nv,4.748503e-05,1.259547e-06,5,3.000000e-01
gl,2.024509e-04,2.959194e-06,5,3.000000e-01
nv,4.720238e-05,1.252059e-06,5,3.000000e-01
gl,2.017628e-04,2.941792e-06,5,3.000000e-01
nv,4.692308e-05,1.244659e-06,5,3.000000e-01
gl,2.011988e-04,2.924777e-06,5,3.000000e-01
nv,4.664706e-05,1.237346e-06,5,3.000000e-01
gl,2.000319e-04,2.907895e-06,5,3.000000e-01
nv,4.637427e-05,1.230119e-06,5,3.000000e-01
gl,1.994474e-04,2.891169e-06,5,3.000000e-01
nv,4.668605e-05,1.223503e-06,5,3.000000e-01
gl,1.987329e-04,2.874575e-06,5,3.000000e-01
nv,4.641618e-05,1.216439e-06,5,3.000000e-01
gl,1.978391e-04,2.858210e-06,5,3.000000e-01
